locusId	sysName	desc	comb	setAS2 HCO	setAS3 LCO
HNEAP_RS01375	HNEAP_RS01375	ATP-dependent RNA helicase HrpA	HNEAP_RS01375 ATP-dependent RNA helicase HrpA	2040	2417
HNEAP_RS01380	HNEAP_RS01380	hypothetical protein	HNEAP_RS01380 hypothetical protein	1428	1617
HNEAP_RS01385	HNEAP_RS01385	DUF3024 domain-containing protein	HNEAP_RS01385 DUF3024 domain-containing protein	48	53
HNEAP_RS01390	HNEAP_RS01390	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS01390 type II toxin-antitoxin system RelE/ParE family toxin	132	163
HNEAP_RS01395	HNEAP_RS01395	type II toxin-antitoxin system ParD family antitoxin	HNEAP_RS01395 type II toxin-antitoxin system ParD family antitoxin	68	64
HNEAP_RS01400	HNEAP_RS01400	anti-sigma-K factor RskA	HNEAP_RS01400 anti-sigma-K factor RskA	546	634
HNEAP_RS01405	HNEAP_RS01405	hypothetical protein	HNEAP_RS01405 hypothetical protein	590	694
HNEAP_RS01415	HNEAP_RS01415	hypothetical protein	HNEAP_RS01415 hypothetical protein	127	137
HNEAP_RS01420	HNEAP_RS01420	DUF692 domain-containing protein	HNEAP_RS01420 DUF692 domain-containing protein	614	680
HNEAP_RS01430	HNEAP_RS01430	thioredoxin domain-containing protein	HNEAP_RS01430 thioredoxin domain-containing protein	1291	1493
HNEAP_RS01435	HNEAP_RS01435	fatty acid hydroxylase	HNEAP_RS01435 fatty acid hydroxylase	350	355
HNEAP_RS01440	HNEAP_RS01440	DUF4124 domain-containing protein	HNEAP_RS01440 DUF4124 domain-containing protein	272	277
HNEAP_RS01445	HNEAP_RS01445	aminoglycoside phosphotransferase	HNEAP_RS01445 aminoglycoside phosphotransferase	646	619
HNEAP_RS01450	HNEAP_RS01450	Zn-dependent hydrolase	HNEAP_RS01450 Zn-dependent hydrolase	762	844
HNEAP_RS01455	HNEAP_RS01455	pyridine nucleotide-disulfide oxidoreductase	HNEAP_RS01455 pyridine nucleotide-disulfide oxidoreductase	839	949
HNEAP_RS01460	HNEAP_RS01460	DNA helicase RecQ	HNEAP_RS01460 DNA helicase RecQ	1026	1128
HNEAP_RS01465	HNEAP_RS01465	hypothetical protein	HNEAP_RS01465 hypothetical protein	488	502
HNEAP_RS01470	HNEAP_RS01470	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	HNEAP_RS01470 UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	779	517
HNEAP_RS01475	HNEAP_RS01475	peptidase S16	HNEAP_RS01475 peptidase S16	288	325
HNEAP_RS01480	HNEAP_RS01480	thiol reductase thioredoxin	HNEAP_RS01480 thiol reductase thioredoxin	144	169
HNEAP_RS01485	HNEAP_RS01485	AEC family transporter	HNEAP_RS01485 AEC family transporter	310	386
HNEAP_RS01490	HNEAP_RS01490	FKBP-type peptidylprolyl isomerase	HNEAP_RS01490 FKBP-type peptidylprolyl isomerase	22	32
HNEAP_RS01495	HNEAP_RS01495	peptidase M61 domain-containing protein	HNEAP_RS01495 peptidase M61 domain-containing protein	229	268
HNEAP_RS01530	HNEAP_RS01530	elongation factor Tu	HNEAP_RS01530 elongation factor Tu	22	16
HNEAP_RS01735	HNEAP_RS01735	hypothetical protein	HNEAP_RS01735 hypothetical protein	106	116
HNEAP_RS01740	HNEAP_RS01740	excinuclease ABC subunit UvrB	HNEAP_RS01740 excinuclease ABC subunit UvrB	920	1030
HNEAP_RS01750	HNEAP_RS01750	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	HNEAP_RS01750 23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	531	584
HNEAP_RS01760	HNEAP_RS01760	recombinase RecA	HNEAP_RS01760 recombinase RecA	57	62
HNEAP_RS01765	HNEAP_RS01765	regulatory protein RecX	HNEAP_RS01765 regulatory protein RecX	234	261
HNEAP_RS01785	HNEAP_RS01785	ammonium transporter	HNEAP_RS01785 ammonium transporter	350	383
HNEAP_RS01810	HNEAP_RS01810	hypothetical protein	HNEAP_RS01810 hypothetical protein	244	280
HNEAP_RS01820	HNEAP_RS01820	hypothetical protein	HNEAP_RS01820 hypothetical protein	368	462
HNEAP_RS01825	HNEAP_RS01825	hypothetical protein	HNEAP_RS01825 hypothetical protein	40	33
HNEAP_RS01850	HNEAP_RS01850	hypothetical protein	HNEAP_RS01850 hypothetical protein	2756	3024
HNEAP_RS01855	HNEAP_RS01855	ShlB/FhaC/HecB family hemolysin secretion/activation protein	HNEAP_RS01855 ShlB/FhaC/HecB family hemolysin secretion/activation protein	851	927
HNEAP_RS01860	HNEAP_RS01860	addiction module antidote protein  HigA family	HNEAP_RS01860 addiction module antidote protein  HigA family	34	31
HNEAP_RS01870	HNEAP_RS01870	hypothetical protein	HNEAP_RS01870 hypothetical protein	231	251
HNEAP_RS01875	HNEAP_RS01875	hypothetical protein	HNEAP_RS01875 hypothetical protein	136	166
HNEAP_RS01885	HNEAP_RS01885	DUF302 domain-containing protein	HNEAP_RS01885 DUF302 domain-containing protein	262	277
HNEAP_RS01890	HNEAP_RS01890	aromatic hydrocarbon degradation membrane protein	HNEAP_RS01890 aromatic hydrocarbon degradation membrane protein	524	559
HNEAP_RS01900	HNEAP_RS01900	hypothetical protein	HNEAP_RS01900 hypothetical protein	757	811
HNEAP_RS01905	HNEAP_RS01905	translational GTPase TypA	HNEAP_RS01905 translational GTPase TypA	33	19
HNEAP_RS01920	HNEAP_RS01920	trigger factor	HNEAP_RS01920 trigger factor	76	89
HNEAP_RS01925	HNEAP_RS01925	ATP-dependent Clp endopeptidase  proteolytic subunit ClpP	HNEAP_RS01925 ATP-dependent Clp endopeptidase  proteolytic subunit ClpP	56	82
HNEAP_RS01930	HNEAP_RS01930	ATP-dependent Clp protease ATP-binding subunit ClpX	HNEAP_RS01930 ATP-dependent Clp protease ATP-binding subunit ClpX	264	274
HNEAP_RS01935	HNEAP_RS01935	endopeptidase La	HNEAP_RS01935 endopeptidase La	91	119
HNEAP_RS01940	HNEAP_RS01940	HU family DNA-binding protein	HNEAP_RS01940 HU family DNA-binding protein	26	29
HNEAP_RS01945	HNEAP_RS01945	peptidyl-prolyl cis-trans isomerase	HNEAP_RS01945 peptidyl-prolyl cis-trans isomerase	27	24
HNEAP_RS01955	HNEAP_RS01955	ABC transporter substrate-binding protein	HNEAP_RS01955 ABC transporter substrate-binding protein	1005	1116
HNEAP_RS01960	HNEAP_RS01960	hypothetical protein	HNEAP_RS01960 hypothetical protein	666	804
HNEAP_RS01965	HNEAP_RS01965	FMN-binding negative transcriptional regulator	HNEAP_RS01965 FMN-binding negative transcriptional regulator	450	505
HNEAP_RS01970	HNEAP_RS01970	microcin C ABC transporter permease YejB	HNEAP_RS01970 microcin C ABC transporter permease YejB	587	660
HNEAP_RS01975	HNEAP_RS01975	ABC transporter permease	HNEAP_RS01975 ABC transporter permease	558	640
HNEAP_RS01980	HNEAP_RS01980	YkgJ family cysteine cluster protein	HNEAP_RS01980 YkgJ family cysteine cluster protein	431	482
HNEAP_RS01985	HNEAP_RS01985	ABC transporter substrate-binding protein	HNEAP_RS01985 ABC transporter substrate-binding protein	387	410
HNEAP_RS01990	HNEAP_RS01990	DUF1255 domain-containing protein	HNEAP_RS01990 DUF1255 domain-containing protein	272	301
HNEAP_RS01995	HNEAP_RS01995	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	HNEAP_RS01995 D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	178	172
HNEAP_RS02000	HNEAP_RS02000	metal-dependent phosphohydrolase	HNEAP_RS02000 metal-dependent phosphohydrolase	631	635
HNEAP_RS02005	HNEAP_RS02005	single-stranded-DNA-specific exonuclease RecJ	HNEAP_RS02005 single-stranded-DNA-specific exonuclease RecJ	463	537
HNEAP_RS02010	HNEAP_RS02010	exopolyphosphatase	HNEAP_RS02010 exopolyphosphatase	949	957
HNEAP_RS02040	HNEAP_RS02040	thioredoxin family protein	HNEAP_RS02040 thioredoxin family protein	860	943
HNEAP_RS02045	HNEAP_RS02045	hypothetical protein	HNEAP_RS02045 hypothetical protein	330	396
HNEAP_RS02050	HNEAP_RS02050	IS630 family transposase	HNEAP_RS02050 IS630 family transposase	970	1108
HNEAP_RS02070	HNEAP_RS02070	SPFH/Band 7/PHB domain protein	HNEAP_RS02070 SPFH/Band 7/PHB domain protein	478	548
HNEAP_RS02075	HNEAP_RS02075	hypothetical protein	HNEAP_RS02075 hypothetical protein	206	208
HNEAP_RS02080	HNEAP_RS02080	NfeD family protein	HNEAP_RS02080 NfeD family protein	72	105
HNEAP_RS02090	HNEAP_RS02090	16S rRNA (uracil(1498)-N(3))-methyltransferase	HNEAP_RS02090 16S rRNA (uracil(1498)-N(3))-methyltransferase	650	652
HNEAP_RS02110	HNEAP_RS02110	hypothetical protein	HNEAP_RS02110 hypothetical protein	265	307
HNEAP_RS02115	HNEAP_RS02115	lipid hydroperoxide peroxidase	HNEAP_RS02115 lipid hydroperoxide peroxidase	315	306
HNEAP_RS02120	HNEAP_RS02120	fructokinase	HNEAP_RS02120 fructokinase	513	602
HNEAP_RS02125	HNEAP_RS02125	arsenical efflux pump membrane protein ArsB	HNEAP_RS02125 arsenical efflux pump membrane protein ArsB	662	742
HNEAP_RS02130	HNEAP_RS02130	exodeoxyribonuclease VII large subunit	HNEAP_RS02130 exodeoxyribonuclease VII large subunit	865	900
HNEAP_RS02135	HNEAP_RS02135	cytoplasmic domain of flagellar protein FhlB-like protein	HNEAP_RS02135 cytoplasmic domain of flagellar protein FhlB-like protein	229	232
HNEAP_RS02140	HNEAP_RS02140	flagellar hook-length control protein FliK	HNEAP_RS02140 flagellar hook-length control protein FliK	597	656
HNEAP_RS02145	HNEAP_RS02145	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS02145 sigma-54-dependent Fis family transcriptional regulator	1007	1012
HNEAP_RS02150	HNEAP_RS02150	flagellar hook-basal body complex protein FliE	HNEAP_RS02150 flagellar hook-basal body complex protein FliE	105	114
HNEAP_RS02155	HNEAP_RS02155	flagellar M-ring protein FliF	HNEAP_RS02155 flagellar M-ring protein FliF	1001	1034
HNEAP_RS02160	HNEAP_RS02160	flagellar motor switch protein FliG	HNEAP_RS02160 flagellar motor switch protein FliG	734	790
HNEAP_RS02165	HNEAP_RS02165	flagellar assembly protein FliH	HNEAP_RS02165 flagellar assembly protein FliH	302	333
HNEAP_RS02170	HNEAP_RS02170	flagellar protein export ATPase FliI	HNEAP_RS02170 flagellar protein export ATPase FliI	535	626
HNEAP_RS02175	HNEAP_RS02175	hypothetical protein	HNEAP_RS02175 hypothetical protein	515	554
HNEAP_RS02180	HNEAP_RS02180	flagellar hook-length control protein FliK	HNEAP_RS02180 flagellar hook-length control protein FliK	987	940
HNEAP_RS02185	HNEAP_RS02185	histone family protein nucleoid-structuring protein H-NS	HNEAP_RS02185 histone family protein nucleoid-structuring protein H-NS	20	21
HNEAP_RS02270	HNEAP_RS02270	hypothetical protein	HNEAP_RS02270 hypothetical protein	135	162
HNEAP_RS02275	HNEAP_RS02275	RES domain-containing protein	HNEAP_RS02275 RES domain-containing protein	220	235
HNEAP_RS02305	HNEAP_RS02305	sel1 repeat family protein	HNEAP_RS02305 sel1 repeat family protein	1263	1448
HNEAP_RS02310	HNEAP_RS02310	cardiolipin synthase	HNEAP_RS02310 cardiolipin synthase	456	512
HNEAP_RS02315	HNEAP_RS02315	short-chain dehydrogenase/reductase	HNEAP_RS02315 short-chain dehydrogenase/reductase	476	492
HNEAP_RS02320	HNEAP_RS02320	BAX inhibitor (BI)-1/YccA family protein	HNEAP_RS02320 BAX inhibitor (BI)-1/YccA family protein	461	487
HNEAP_RS02325	HNEAP_RS02325	hypothetical protein	HNEAP_RS02325 hypothetical protein	121	124
HNEAP_RS02330	HNEAP_RS02330	CBS domain-containing protein	HNEAP_RS02330 CBS domain-containing protein	310	342
HNEAP_RS02335	HNEAP_RS02335	HPP family protein	HNEAP_RS02335 HPP family protein	486	524
HNEAP_RS02340	HNEAP_RS02340	methyl-accepting chemotaxis protein	HNEAP_RS02340 methyl-accepting chemotaxis protein	1355	1469
HNEAP_RS02345	HNEAP_RS02345	IclR family transcriptional regulator	HNEAP_RS02345 IclR family transcriptional regulator	205	240
HNEAP_RS02350	HNEAP_RS02350	DUF3429 domain-containing protein	HNEAP_RS02350 DUF3429 domain-containing protein	103	117
HNEAP_RS02355	HNEAP_RS02355	DUF502 domain-containing protein	HNEAP_RS02355 DUF502 domain-containing protein	157	177
HNEAP_RS02370	HNEAP_RS02370	sodium/hydrogen exchanger	HNEAP_RS02370 sodium/hydrogen exchanger	914	887
HNEAP_RS02390	HNEAP_RS02390	integrase	HNEAP_RS02390 integrase	1277	1324
HNEAP_RS02400	HNEAP_RS02400	hypothetical protein	HNEAP_RS02400 hypothetical protein	380	379
HNEAP_RS02425	HNEAP_RS02425	AlpA family phage regulatory protein	HNEAP_RS02425 AlpA family phage regulatory protein	101	102
HNEAP_RS02430	HNEAP_RS02430	NAD(P)-dependent oxidoreductase	HNEAP_RS02430 NAD(P)-dependent oxidoreductase	342	430
HNEAP_RS02440	HNEAP_RS02440	ABC transporter permease	HNEAP_RS02440 ABC transporter permease	110	88
HNEAP_RS02445	HNEAP_RS02445	ABC transporter ATP-binding protein	HNEAP_RS02445 ABC transporter ATP-binding protein	29	20
HNEAP_RS02450	HNEAP_RS02450	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	HNEAP_RS02450 mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	1090	1085
HNEAP_RS02455	HNEAP_RS02455	phosphomannomutase/phosphoglucomutase	HNEAP_RS02455 phosphomannomutase/phosphoglucomutase	767	754
HNEAP_RS02460	HNEAP_RS02460	hypothetical protein	HNEAP_RS02460 hypothetical protein	518	582
HNEAP_RS02470	HNEAP_RS02470	GDP-mannose 4 6-dehydratase	HNEAP_RS02470 GDP-mannose 4 6-dehydratase	637	620
HNEAP_RS02475	HNEAP_RS02475	GDP-6-deoxy-D-lyxo-4-hexulose reductase	HNEAP_RS02475 GDP-6-deoxy-D-lyxo-4-hexulose reductase	306	343
HNEAP_RS02480	HNEAP_RS02480	glycosyltransferase family 1 protein	HNEAP_RS02480 glycosyltransferase family 1 protein	430	436
HNEAP_RS02485	HNEAP_RS02485	group 1 glycosyl transferase	HNEAP_RS02485 group 1 glycosyl transferase	403	423
HNEAP_RS02490	HNEAP_RS02490	undecaprenyl-phosphate glucose phosphotransferase	HNEAP_RS02490 undecaprenyl-phosphate glucose phosphotransferase	1196	1279
HNEAP_RS02495	HNEAP_RS02495	nucleotidyltransferase family protein	HNEAP_RS02495 nucleotidyltransferase family protein	41	41
HNEAP_RS02500	HNEAP_RS02500	TolC family type I secretion outer membrane protein	HNEAP_RS02500 TolC family type I secretion outer membrane protein	75	93
HNEAP_RS02515	HNEAP_RS02515	peroxiredoxin	HNEAP_RS02515 peroxiredoxin	204	261
HNEAP_RS02525	HNEAP_RS02525	hypothetical protein	HNEAP_RS02525 hypothetical protein	439	466
HNEAP_RS02530	HNEAP_RS02530	cation transporter	HNEAP_RS02530 cation transporter	296	340
HNEAP_RS02535	HNEAP_RS02535	DUF1244 domain-containing protein	HNEAP_RS02535 DUF1244 domain-containing protein	167	156
HNEAP_RS02540	HNEAP_RS02540	BolA family transcriptional regulator	HNEAP_RS02540 BolA family transcriptional regulator	61	61
HNEAP_RS02545	HNEAP_RS02545	ribonuclease D	HNEAP_RS02545 ribonuclease D	680	733
HNEAP_RS02550	HNEAP_RS02550	peptidyl-prolyl cis-trans isomerase	HNEAP_RS02550 peptidyl-prolyl cis-trans isomerase	106	109
HNEAP_RS02585	HNEAP_RS02585	response regulator	HNEAP_RS02585 response regulator	241	206
HNEAP_RS02595	HNEAP_RS02595	methyl-accepting chemotaxis sensory transducer	HNEAP_RS02595 methyl-accepting chemotaxis sensory transducer	3687	3145
HNEAP_RS02600	HNEAP_RS02600	signal transduction histidine kinase	HNEAP_RS02600 signal transduction histidine kinase	9143	7863
HNEAP_RS02605	HNEAP_RS02605	hypothetical protein	HNEAP_RS02605 hypothetical protein	344	307
HNEAP_RS02610	HNEAP_RS02610	hypothetical protein	HNEAP_RS02610 hypothetical protein	518	541
HNEAP_RS02615	HNEAP_RS02615	TonB-dependent receptor	HNEAP_RS02615 TonB-dependent receptor	995	1023
HNEAP_RS02620	HNEAP_RS02620	ADP compounds hydrolase NudE	HNEAP_RS02620 ADP compounds hydrolase NudE	922	835
HNEAP_RS02625	HNEAP_RS02625	3'(2') 5'-bisphosphate nucleotidase	HNEAP_RS02625 3'(2') 5'-bisphosphate nucleotidase	885	923
HNEAP_RS02635	HNEAP_RS02635	MFS transporter	HNEAP_RS02635 MFS transporter	500	565
HNEAP_RS02640	HNEAP_RS02640	YebC/PmpR family DNA-binding transcriptional regulator	HNEAP_RS02640 YebC/PmpR family DNA-binding transcriptional regulator	335	342
HNEAP_RS02660	HNEAP_RS02660	tol-pal system-associated acyl-CoA thioesterase	HNEAP_RS02660 tol-pal system-associated acyl-CoA thioesterase	158	148
HNEAP_RS02685	HNEAP_RS02685	tol-pal system protein YbgF	HNEAP_RS02685 tol-pal system protein YbgF	292	297
HNEAP_RS02690	HNEAP_RS02690	7-carboxy-7-deazaguanine synthase QueE	HNEAP_RS02690 7-carboxy-7-deazaguanine synthase QueE	158	140
HNEAP_RS02695	HNEAP_RS02695	7-cyano-7-deazaguanine synthase QueC	HNEAP_RS02695 7-cyano-7-deazaguanine synthase QueC	205	213
HNEAP_RS02730	HNEAP_RS02730	hypothetical protein	HNEAP_RS02730 hypothetical protein	27	31
HNEAP_RS02735	HNEAP_RS02735	hypothetical protein	HNEAP_RS02735 hypothetical protein	426	395
HNEAP_RS02740	HNEAP_RS02740	cytochrome c	HNEAP_RS02740 cytochrome c	60	63
HNEAP_RS02745	HNEAP_RS02745	purine or other phosphorylase family 1	HNEAP_RS02745 purine or other phosphorylase family 1	637	708
HNEAP_RS02750	HNEAP_RS02750	adenine phosphoribosyltransferase	HNEAP_RS02750 adenine phosphoribosyltransferase	160	154
HNEAP_RS02755	HNEAP_RS02755	Smr protein/MutS2	HNEAP_RS02755 Smr protein/MutS2	221	296
HNEAP_RS02765	HNEAP_RS02765	protein-L-isoaspartate(D-aspartate) O-methyltransferase	HNEAP_RS02765 protein-L-isoaspartate(D-aspartate) O-methyltransferase	667	678
HNEAP_RS02770	HNEAP_RS02770	DedA family protein	HNEAP_RS02770 DedA family protein	53	60
HNEAP_RS02775	HNEAP_RS02775	hypothetical protein	HNEAP_RS02775 hypothetical protein	185	145
HNEAP_RS02785	HNEAP_RS02785	hypothetical protein	HNEAP_RS02785 hypothetical protein	43	26
HNEAP_RS02790	HNEAP_RS02790	zinc transporter ZntB	HNEAP_RS02790 zinc transporter ZntB	378	479
HNEAP_RS02795	HNEAP_RS02795	class I SAM-dependent methyltransferase	HNEAP_RS02795 class I SAM-dependent methyltransferase	366	418
HNEAP_RS02800	HNEAP_RS02800	Fur family transcriptional regulator	HNEAP_RS02800 Fur family transcriptional regulator	307	340
HNEAP_RS02805	HNEAP_RS02805	MBL fold metallo-hydrolase	HNEAP_RS02805 MBL fold metallo-hydrolase	233	258
HNEAP_RS02810	HNEAP_RS02810	hypothetical protein	HNEAP_RS02810 hypothetical protein	105	97
HNEAP_RS02815	HNEAP_RS02815	hypothetical protein	HNEAP_RS02815 hypothetical protein	214	235
HNEAP_RS02825	HNEAP_RS02825	hypothetical protein	HNEAP_RS02825 hypothetical protein	140	143
HNEAP_RS02830	HNEAP_RS02830	sulfurtransferase	HNEAP_RS02830 sulfurtransferase	314	342
HNEAP_RS02855	HNEAP_RS02855	exodeoxyribonuclease V subunit gamma	HNEAP_RS02855 exodeoxyribonuclease V subunit gamma	653	673
HNEAP_RS02860	HNEAP_RS02860	GGDEF domain-containing protein	HNEAP_RS02860 GGDEF domain-containing protein	521	562
HNEAP_RS02875	HNEAP_RS02875	hypothetical protein	HNEAP_RS02875 hypothetical protein	1116	1220
HNEAP_RS02880	HNEAP_RS02880	ABC transporter ATP-binding protein	HNEAP_RS02880 ABC transporter ATP-binding protein	1213	1274
HNEAP_RS02885	HNEAP_RS02885	hypothetical protein	HNEAP_RS02885 hypothetical protein	359	407
HNEAP_RS02895	HNEAP_RS02895	MarC family protein	HNEAP_RS02895 MarC family protein	268	285
HNEAP_RS02900	HNEAP_RS02900	phosphatidylethanolamine N-methyltransferase	HNEAP_RS02900 phosphatidylethanolamine N-methyltransferase	452	467
HNEAP_RS02905	HNEAP_RS02905	biopolymer transporter ExbD	HNEAP_RS02905 biopolymer transporter ExbD	120	114
HNEAP_RS02910	HNEAP_RS02910	MotA/TolQ/ExbB proton channel family protein	HNEAP_RS02910 MotA/TolQ/ExbB proton channel family protein	228	288
HNEAP_RS02920	HNEAP_RS02920	catecholate siderophore receptor Fiu	HNEAP_RS02920 catecholate siderophore receptor Fiu	809	927
HNEAP_RS02925	HNEAP_RS02925	Fe2+-dependent dioxygenase	HNEAP_RS02925 Fe2+-dependent dioxygenase	103	120
HNEAP_RS02935	HNEAP_RS02935	glucan biosynthesis protein D	HNEAP_RS02935 glucan biosynthesis protein D	650	681
HNEAP_RS02940	HNEAP_RS02940	glucans biosynthesis glucosyltransferase MdoH	HNEAP_RS02940 glucans biosynthesis glucosyltransferase MdoH	995	1031
HNEAP_RS02945	HNEAP_RS02945	hypothetical protein	HNEAP_RS02945 hypothetical protein	205	205
HNEAP_RS02950	HNEAP_RS02950	glucan biosynthesis protein G	HNEAP_RS02950 glucan biosynthesis protein G	1208	1201
HNEAP_RS02960	HNEAP_RS02960	DUF465 domain-containing protein	HNEAP_RS02960 DUF465 domain-containing protein	80	104
HNEAP_RS03000	HNEAP_RS03000	complex I NDUFA9 subunit family protein	HNEAP_RS03000 complex I NDUFA9 subunit family protein	968	1096
HNEAP_RS03005	HNEAP_RS03005	membrane protein	HNEAP_RS03005 membrane protein	128	153
HNEAP_RS03010	HNEAP_RS03010	membrane protein	HNEAP_RS03010 membrane protein	533	604
HNEAP_RS03015	HNEAP_RS03015	pyridine nucleotide-disulfide oxidoreductase	HNEAP_RS03015 pyridine nucleotide-disulfide oxidoreductase	926	1089
HNEAP_RS03025	HNEAP_RS03025	50S ribosomal protein L3 N(5)-glutamine methyltransferase	HNEAP_RS03025 50S ribosomal protein L3 N(5)-glutamine methyltransferase	747	828
HNEAP_RS03035	HNEAP_RS03035	hypothetical protein	HNEAP_RS03035 hypothetical protein	818	896
HNEAP_RS03040	HNEAP_RS03040	diguanylate cyclase	HNEAP_RS03040 diguanylate cyclase	1480	1428
HNEAP_RS03055	HNEAP_RS03055	TatD family deoxyribonuclease	HNEAP_RS03055 TatD family deoxyribonuclease	176	223
HNEAP_RS03070	HNEAP_RS03070	hypothetical protein	HNEAP_RS03070 hypothetical protein	314	331
HNEAP_RS03075	HNEAP_RS03075	hypothetical protein	HNEAP_RS03075 hypothetical protein	211	212
HNEAP_RS03095	HNEAP_RS03095	type I restriction-modification protein subunit M	HNEAP_RS03095 type I restriction-modification protein subunit M	1636	1748
