locusId	sysName	desc	comb	setAS4 0-5	setAS6 10
HNEAP_RS01355	HNEAP_RS01355	DUF4332 domain-containing protein	HNEAP_RS01355 DUF4332 domain-containing protein	317	309
HNEAP_RS01360	HNEAP_RS01360	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS01360 type II toxin-antitoxin system RelE/ParE family toxin	91	89
HNEAP_RS01365	HNEAP_RS01365	hypothetical protein	HNEAP_RS01365 hypothetical protein	222	152
HNEAP_RS01375	HNEAP_RS01375	ATP-dependent RNA helicase HrpA	HNEAP_RS01375 ATP-dependent RNA helicase HrpA	5804	4756
HNEAP_RS01380	HNEAP_RS01380	hypothetical protein	HNEAP_RS01380 hypothetical protein	3643	3041
HNEAP_RS01385	HNEAP_RS01385	DUF3024 domain-containing protein	HNEAP_RS01385 DUF3024 domain-containing protein	149	156
HNEAP_RS01390	HNEAP_RS01390	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS01390 type II toxin-antitoxin system RelE/ParE family toxin	330	273
HNEAP_RS01395	HNEAP_RS01395	type II toxin-antitoxin system ParD family antitoxin	HNEAP_RS01395 type II toxin-antitoxin system ParD family antitoxin	167	132
HNEAP_RS01400	HNEAP_RS01400	anti-sigma-K factor RskA	HNEAP_RS01400 anti-sigma-K factor RskA	1443	1193
HNEAP_RS01405	HNEAP_RS01405	hypothetical protein	HNEAP_RS01405 hypothetical protein	1452	1236
HNEAP_RS01415	HNEAP_RS01415	hypothetical protein	HNEAP_RS01415 hypothetical protein	304	232
HNEAP_RS01420	HNEAP_RS01420	DUF692 domain-containing protein	HNEAP_RS01420 DUF692 domain-containing protein	1838	1550
HNEAP_RS01430	HNEAP_RS01430	thioredoxin domain-containing protein	HNEAP_RS01430 thioredoxin domain-containing protein	3219	2842
HNEAP_RS01435	HNEAP_RS01435	fatty acid hydroxylase	HNEAP_RS01435 fatty acid hydroxylase	1015	855
HNEAP_RS01440	HNEAP_RS01440	DUF4124 domain-containing protein	HNEAP_RS01440 DUF4124 domain-containing protein	601	536
HNEAP_RS01445	HNEAP_RS01445	aminoglycoside phosphotransferase	HNEAP_RS01445 aminoglycoside phosphotransferase	959	799
HNEAP_RS01450	HNEAP_RS01450	Zn-dependent hydrolase	HNEAP_RS01450 Zn-dependent hydrolase	1831	1612
HNEAP_RS01455	HNEAP_RS01455	pyridine nucleotide-disulfide oxidoreductase	HNEAP_RS01455 pyridine nucleotide-disulfide oxidoreductase	2045	1694
HNEAP_RS01460	HNEAP_RS01460	DNA helicase RecQ	HNEAP_RS01460 DNA helicase RecQ	2660	2286
HNEAP_RS01465	HNEAP_RS01465	hypothetical protein	HNEAP_RS01465 hypothetical protein	1288	1077
HNEAP_RS01470	HNEAP_RS01470	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	HNEAP_RS01470 UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	2648	1898
HNEAP_RS01475	HNEAP_RS01475	peptidase S16	HNEAP_RS01475 peptidase S16	659	541
HNEAP_RS01480	HNEAP_RS01480	thiol reductase thioredoxin	HNEAP_RS01480 thiol reductase thioredoxin	315	254
HNEAP_RS01485	HNEAP_RS01485	AEC family transporter	HNEAP_RS01485 AEC family transporter	834	699
HNEAP_RS01495	HNEAP_RS01495	peptidase M61 domain-containing protein	HNEAP_RS01495 peptidase M61 domain-containing protein	565	475
HNEAP_RS01530	HNEAP_RS01530	elongation factor Tu	HNEAP_RS01530 elongation factor Tu	52	52
HNEAP_RS01735	HNEAP_RS01735	hypothetical protein	HNEAP_RS01735 hypothetical protein	268	240
HNEAP_RS01740	HNEAP_RS01740	excinuclease ABC subunit UvrB	HNEAP_RS01740 excinuclease ABC subunit UvrB	2584	2088
HNEAP_RS01750	HNEAP_RS01750	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	HNEAP_RS01750 23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	1283	1015
HNEAP_RS01760	HNEAP_RS01760	recombinase RecA	HNEAP_RS01760 recombinase RecA	140	98
HNEAP_RS01765	HNEAP_RS01765	regulatory protein RecX	HNEAP_RS01765 regulatory protein RecX	629	509
HNEAP_RS01785	HNEAP_RS01785	ammonium transporter	HNEAP_RS01785 ammonium transporter	919	792
HNEAP_RS01810	HNEAP_RS01810	hypothetical protein	HNEAP_RS01810 hypothetical protein	624	525
HNEAP_RS01820	HNEAP_RS01820	hypothetical protein	HNEAP_RS01820 hypothetical protein	948	791
HNEAP_RS01825	HNEAP_RS01825	hypothetical protein	HNEAP_RS01825 hypothetical protein	72	62
HNEAP_RS01850	HNEAP_RS01850	hypothetical protein	HNEAP_RS01850 hypothetical protein	6625	5464
HNEAP_RS01855	HNEAP_RS01855	ShlB/FhaC/HecB family hemolysin secretion/activation protein	HNEAP_RS01855 ShlB/FhaC/HecB family hemolysin secretion/activation protein	1988	1675
HNEAP_RS01860	HNEAP_RS01860	addiction module antidote protein  HigA family	HNEAP_RS01860 addiction module antidote protein  HigA family	105	60
HNEAP_RS01870	HNEAP_RS01870	hypothetical protein	HNEAP_RS01870 hypothetical protein	463	417
HNEAP_RS01875	HNEAP_RS01875	hypothetical protein	HNEAP_RS01875 hypothetical protein	372	349
HNEAP_RS01885	HNEAP_RS01885	DUF302 domain-containing protein	HNEAP_RS01885 DUF302 domain-containing protein	724	582
HNEAP_RS01890	HNEAP_RS01890	aromatic hydrocarbon degradation membrane protein	HNEAP_RS01890 aromatic hydrocarbon degradation membrane protein	905	763
HNEAP_RS01900	HNEAP_RS01900	hypothetical protein	HNEAP_RS01900 hypothetical protein	1664	1322
HNEAP_RS01905	HNEAP_RS01905	translational GTPase TypA	HNEAP_RS01905 translational GTPase TypA	21	24
HNEAP_RS01920	HNEAP_RS01920	trigger factor	HNEAP_RS01920 trigger factor	227	171
HNEAP_RS01925	HNEAP_RS01925	ATP-dependent Clp endopeptidase  proteolytic subunit ClpP	HNEAP_RS01925 ATP-dependent Clp endopeptidase  proteolytic subunit ClpP	147	165
HNEAP_RS01930	HNEAP_RS01930	ATP-dependent Clp protease ATP-binding subunit ClpX	HNEAP_RS01930 ATP-dependent Clp protease ATP-binding subunit ClpX	833	675
HNEAP_RS01935	HNEAP_RS01935	endopeptidase La	HNEAP_RS01935 endopeptidase La	126	99
HNEAP_RS01940	HNEAP_RS01940	HU family DNA-binding protein	HNEAP_RS01940 HU family DNA-binding protein	191	141
HNEAP_RS01945	HNEAP_RS01945	peptidyl-prolyl cis-trans isomerase	HNEAP_RS01945 peptidyl-prolyl cis-trans isomerase	100	80
HNEAP_RS01955	HNEAP_RS01955	ABC transporter substrate-binding protein	HNEAP_RS01955 ABC transporter substrate-binding protein	2466	2028
HNEAP_RS01960	HNEAP_RS01960	hypothetical protein	HNEAP_RS01960 hypothetical protein	1826	1504
HNEAP_RS01965	HNEAP_RS01965	FMN-binding negative transcriptional regulator	HNEAP_RS01965 FMN-binding negative transcriptional regulator	1103	891
HNEAP_RS01970	HNEAP_RS01970	microcin C ABC transporter permease YejB	HNEAP_RS01970 microcin C ABC transporter permease YejB	1320	1118
HNEAP_RS01975	HNEAP_RS01975	ABC transporter permease	HNEAP_RS01975 ABC transporter permease	1500	1201
HNEAP_RS01980	HNEAP_RS01980	YkgJ family cysteine cluster protein	HNEAP_RS01980 YkgJ family cysteine cluster protein	1206	960
HNEAP_RS01985	HNEAP_RS01985	ABC transporter substrate-binding protein	HNEAP_RS01985 ABC transporter substrate-binding protein	877	762
HNEAP_RS01990	HNEAP_RS01990	DUF1255 domain-containing protein	HNEAP_RS01990 DUF1255 domain-containing protein	613	570
HNEAP_RS01995	HNEAP_RS01995	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	HNEAP_RS01995 D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	73	55
HNEAP_RS02000	HNEAP_RS02000	metal-dependent phosphohydrolase	HNEAP_RS02000 metal-dependent phosphohydrolase	1479	1205
HNEAP_RS02005	HNEAP_RS02005	single-stranded-DNA-specific exonuclease RecJ	HNEAP_RS02005 single-stranded-DNA-specific exonuclease RecJ	1487	1173
HNEAP_RS02010	HNEAP_RS02010	exopolyphosphatase	HNEAP_RS02010 exopolyphosphatase	2341	1875
HNEAP_RS02040	HNEAP_RS02040	thioredoxin family protein	HNEAP_RS02040 thioredoxin family protein	1967	1631
HNEAP_RS02045	HNEAP_RS02045	hypothetical protein	HNEAP_RS02045 hypothetical protein	838	757
HNEAP_RS02050	HNEAP_RS02050	IS630 family transposase	HNEAP_RS02050 IS630 family transposase	2374	2011
HNEAP_RS02070	HNEAP_RS02070	SPFH/Band 7/PHB domain protein	HNEAP_RS02070 SPFH/Band 7/PHB domain protein	1343	1135
HNEAP_RS02075	HNEAP_RS02075	hypothetical protein	HNEAP_RS02075 hypothetical protein	546	395
HNEAP_RS02080	HNEAP_RS02080	NfeD family protein	HNEAP_RS02080 NfeD family protein	237	162
HNEAP_RS02090	HNEAP_RS02090	16S rRNA (uracil(1498)-N(3))-methyltransferase	HNEAP_RS02090 16S rRNA (uracil(1498)-N(3))-methyltransferase	1311	1110
HNEAP_RS02110	HNEAP_RS02110	hypothetical protein	HNEAP_RS02110 hypothetical protein	744	627
HNEAP_RS02115	HNEAP_RS02115	lipid hydroperoxide peroxidase	HNEAP_RS02115 lipid hydroperoxide peroxidase	655	573
HNEAP_RS02120	HNEAP_RS02120	fructokinase	HNEAP_RS02120 fructokinase	1441	1223
HNEAP_RS02125	HNEAP_RS02125	arsenical efflux pump membrane protein ArsB	HNEAP_RS02125 arsenical efflux pump membrane protein ArsB	1621	1455
HNEAP_RS02130	HNEAP_RS02130	exodeoxyribonuclease VII large subunit	HNEAP_RS02130 exodeoxyribonuclease VII large subunit	2106	1758
HNEAP_RS02135	HNEAP_RS02135	cytoplasmic domain of flagellar protein FhlB-like protein	HNEAP_RS02135 cytoplasmic domain of flagellar protein FhlB-like protein	565	440
HNEAP_RS02140	HNEAP_RS02140	flagellar hook-length control protein FliK	HNEAP_RS02140 flagellar hook-length control protein FliK	1770	1448
HNEAP_RS02145	HNEAP_RS02145	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS02145 sigma-54-dependent Fis family transcriptional regulator	5307	4703
HNEAP_RS02150	HNEAP_RS02150	flagellar hook-basal body complex protein FliE	HNEAP_RS02150 flagellar hook-basal body complex protein FliE	762	628
HNEAP_RS02155	HNEAP_RS02155	flagellar M-ring protein FliF	HNEAP_RS02155 flagellar M-ring protein FliF	5904	5104
HNEAP_RS02160	HNEAP_RS02160	flagellar motor switch protein FliG	HNEAP_RS02160 flagellar motor switch protein FliG	4417	3931
HNEAP_RS02165	HNEAP_RS02165	flagellar assembly protein FliH	HNEAP_RS02165 flagellar assembly protein FliH	1371	1044
HNEAP_RS02170	HNEAP_RS02170	flagellar protein export ATPase FliI	HNEAP_RS02170 flagellar protein export ATPase FliI	2595	1880
HNEAP_RS02175	HNEAP_RS02175	hypothetical protein	HNEAP_RS02175 hypothetical protein	2439	1992
HNEAP_RS02180	HNEAP_RS02180	flagellar hook-length control protein FliK	HNEAP_RS02180 flagellar hook-length control protein FliK	5264	4460
HNEAP_RS02185	HNEAP_RS02185	histone family protein nucleoid-structuring protein H-NS	HNEAP_RS02185 histone family protein nucleoid-structuring protein H-NS	36	49
HNEAP_RS02270	HNEAP_RS02270	hypothetical protein	HNEAP_RS02270 hypothetical protein	318	310
HNEAP_RS02275	HNEAP_RS02275	RES domain-containing protein	HNEAP_RS02275 RES domain-containing protein	565	435
HNEAP_RS02305	HNEAP_RS02305	sel1 repeat family protein	HNEAP_RS02305 sel1 repeat family protein	3072	2594
HNEAP_RS02310	HNEAP_RS02310	cardiolipin synthase	HNEAP_RS02310 cardiolipin synthase	590	523
HNEAP_RS02315	HNEAP_RS02315	short-chain dehydrogenase/reductase	HNEAP_RS02315 short-chain dehydrogenase/reductase	1088	927
HNEAP_RS02320	HNEAP_RS02320	BAX inhibitor (BI)-1/YccA family protein	HNEAP_RS02320 BAX inhibitor (BI)-1/YccA family protein	1207	960
HNEAP_RS02325	HNEAP_RS02325	hypothetical protein	HNEAP_RS02325 hypothetical protein	331	257
HNEAP_RS02330	HNEAP_RS02330	CBS domain-containing protein	HNEAP_RS02330 CBS domain-containing protein	815	656
HNEAP_RS02335	HNEAP_RS02335	HPP family protein	HNEAP_RS02335 HPP family protein	1183	982
HNEAP_RS02340	HNEAP_RS02340	methyl-accepting chemotaxis protein	HNEAP_RS02340 methyl-accepting chemotaxis protein	3019	2672
HNEAP_RS02345	HNEAP_RS02345	IclR family transcriptional regulator	HNEAP_RS02345 IclR family transcriptional regulator	609	566
HNEAP_RS02350	HNEAP_RS02350	DUF3429 domain-containing protein	HNEAP_RS02350 DUF3429 domain-containing protein	249	204
HNEAP_RS02355	HNEAP_RS02355	DUF502 domain-containing protein	HNEAP_RS02355 DUF502 domain-containing protein	497	434
HNEAP_RS02370	HNEAP_RS02370	sodium/hydrogen exchanger	HNEAP_RS02370 sodium/hydrogen exchanger	2180	1877
HNEAP_RS02390	HNEAP_RS02390	integrase	HNEAP_RS02390 integrase	2903	2482
HNEAP_RS02400	HNEAP_RS02400	hypothetical protein	HNEAP_RS02400 hypothetical protein	940	777
HNEAP_RS02425	HNEAP_RS02425	AlpA family phage regulatory protein	HNEAP_RS02425 AlpA family phage regulatory protein	268	205
HNEAP_RS02430	HNEAP_RS02430	NAD(P)-dependent oxidoreductase	HNEAP_RS02430 NAD(P)-dependent oxidoreductase	1005	830
HNEAP_RS02440	HNEAP_RS02440	ABC transporter permease	HNEAP_RS02440 ABC transporter permease	86	59
HNEAP_RS02450	HNEAP_RS02450	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	HNEAP_RS02450 mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	640	499
HNEAP_RS02455	HNEAP_RS02455	phosphomannomutase/phosphoglucomutase	HNEAP_RS02455 phosphomannomutase/phosphoglucomutase	396	296
HNEAP_RS02460	HNEAP_RS02460	hypothetical protein	HNEAP_RS02460 hypothetical protein	897	736
HNEAP_RS02470	HNEAP_RS02470	GDP-mannose 4 6-dehydratase	HNEAP_RS02470 GDP-mannose 4 6-dehydratase	354	293
HNEAP_RS02475	HNEAP_RS02475	GDP-6-deoxy-D-lyxo-4-hexulose reductase	HNEAP_RS02475 GDP-6-deoxy-D-lyxo-4-hexulose reductase	167	152
HNEAP_RS02480	HNEAP_RS02480	glycosyltransferase family 1 protein	HNEAP_RS02480 glycosyltransferase family 1 protein	149	94
HNEAP_RS02485	HNEAP_RS02485	group 1 glycosyl transferase	HNEAP_RS02485 group 1 glycosyl transferase	224	161
HNEAP_RS02490	HNEAP_RS02490	undecaprenyl-phosphate glucose phosphotransferase	HNEAP_RS02490 undecaprenyl-phosphate glucose phosphotransferase	577	480
HNEAP_RS02495	HNEAP_RS02495	nucleotidyltransferase family protein	HNEAP_RS02495 nucleotidyltransferase family protein	47	37
HNEAP_RS02500	HNEAP_RS02500	TolC family type I secretion outer membrane protein	HNEAP_RS02500 TolC family type I secretion outer membrane protein	192	131
HNEAP_RS02515	HNEAP_RS02515	peroxiredoxin	HNEAP_RS02515 peroxiredoxin	532	466
HNEAP_RS02525	HNEAP_RS02525	hypothetical protein	HNEAP_RS02525 hypothetical protein	1008	766
HNEAP_RS02530	HNEAP_RS02530	cation transporter	HNEAP_RS02530 cation transporter	786	524
HNEAP_RS02535	HNEAP_RS02535	DUF1244 domain-containing protein	HNEAP_RS02535 DUF1244 domain-containing protein	398	361
HNEAP_RS02540	HNEAP_RS02540	BolA family transcriptional regulator	HNEAP_RS02540 BolA family transcriptional regulator	190	140
HNEAP_RS02545	HNEAP_RS02545	ribonuclease D	HNEAP_RS02545 ribonuclease D	1352	1178
HNEAP_RS02550	HNEAP_RS02550	peptidyl-prolyl cis-trans isomerase	HNEAP_RS02550 peptidyl-prolyl cis-trans isomerase	216	226
HNEAP_RS02585	HNEAP_RS02585	response regulator	HNEAP_RS02585 response regulator	773	505
HNEAP_RS02595	HNEAP_RS02595	methyl-accepting chemotaxis sensory transducer	HNEAP_RS02595 methyl-accepting chemotaxis sensory transducer	16278	11422
HNEAP_RS02600	HNEAP_RS02600	signal transduction histidine kinase	HNEAP_RS02600 signal transduction histidine kinase	38849	26263
HNEAP_RS02605	HNEAP_RS02605	hypothetical protein	HNEAP_RS02605 hypothetical protein	1245	797
HNEAP_RS02610	HNEAP_RS02610	hypothetical protein	HNEAP_RS02610 hypothetical protein	1447	1166
HNEAP_RS02615	HNEAP_RS02615	TonB-dependent receptor	HNEAP_RS02615 TonB-dependent receptor	2520	1964
HNEAP_RS02620	HNEAP_RS02620	ADP compounds hydrolase NudE	HNEAP_RS02620 ADP compounds hydrolase NudE	1827	1764
HNEAP_RS02625	HNEAP_RS02625	3'(2') 5'-bisphosphate nucleotidase	HNEAP_RS02625 3'(2') 5'-bisphosphate nucleotidase	2288	2082
HNEAP_RS02635	HNEAP_RS02635	MFS transporter	HNEAP_RS02635 MFS transporter	1378	1128
HNEAP_RS02640	HNEAP_RS02640	YebC/PmpR family DNA-binding transcriptional regulator	HNEAP_RS02640 YebC/PmpR family DNA-binding transcriptional regulator	1015	750
HNEAP_RS02650	HNEAP_RS02650	Holliday junction branch migration protein RuvA	HNEAP_RS02650 Holliday junction branch migration protein RuvA	44	31
HNEAP_RS02655	HNEAP_RS02655	Holliday junction branch migration DNA helicase RuvB	HNEAP_RS02655 Holliday junction branch migration DNA helicase RuvB	14	15
HNEAP_RS02660	HNEAP_RS02660	tol-pal system-associated acyl-CoA thioesterase	HNEAP_RS02660 tol-pal system-associated acyl-CoA thioesterase	336	291
HNEAP_RS02685	HNEAP_RS02685	tol-pal system protein YbgF	HNEAP_RS02685 tol-pal system protein YbgF	855	780
HNEAP_RS02690	HNEAP_RS02690	7-carboxy-7-deazaguanine synthase QueE	HNEAP_RS02690 7-carboxy-7-deazaguanine synthase QueE	389	325
HNEAP_RS02695	HNEAP_RS02695	7-cyano-7-deazaguanine synthase QueC	HNEAP_RS02695 7-cyano-7-deazaguanine synthase QueC	639	499
HNEAP_RS02730	HNEAP_RS02730	hypothetical protein	HNEAP_RS02730 hypothetical protein	72	51
HNEAP_RS02735	HNEAP_RS02735	hypothetical protein	HNEAP_RS02735 hypothetical protein	916	762
HNEAP_RS02740	HNEAP_RS02740	cytochrome c	HNEAP_RS02740 cytochrome c	135	113
HNEAP_RS02745	HNEAP_RS02745	purine or other phosphorylase family 1	HNEAP_RS02745 purine or other phosphorylase family 1	1594	1250
HNEAP_RS02750	HNEAP_RS02750	adenine phosphoribosyltransferase	HNEAP_RS02750 adenine phosphoribosyltransferase	304	246
HNEAP_RS02755	HNEAP_RS02755	Smr protein/MutS2	HNEAP_RS02755 Smr protein/MutS2	612	524
HNEAP_RS02765	HNEAP_RS02765	protein-L-isoaspartate(D-aspartate) O-methyltransferase	HNEAP_RS02765 protein-L-isoaspartate(D-aspartate) O-methyltransferase	1125	913
HNEAP_RS02770	HNEAP_RS02770	DedA family protein	HNEAP_RS02770 DedA family protein	115	103
HNEAP_RS02775	HNEAP_RS02775	hypothetical protein	HNEAP_RS02775 hypothetical protein	396	409
HNEAP_RS02785	HNEAP_RS02785	hypothetical protein	HNEAP_RS02785 hypothetical protein	97	87
HNEAP_RS02790	HNEAP_RS02790	zinc transporter ZntB	HNEAP_RS02790 zinc transporter ZntB	1005	839
HNEAP_RS02795	HNEAP_RS02795	class I SAM-dependent methyltransferase	HNEAP_RS02795 class I SAM-dependent methyltransferase	736	597
HNEAP_RS02800	HNEAP_RS02800	Fur family transcriptional regulator	HNEAP_RS02800 Fur family transcriptional regulator	808	680
HNEAP_RS02805	HNEAP_RS02805	MBL fold metallo-hydrolase	HNEAP_RS02805 MBL fold metallo-hydrolase	496	423
HNEAP_RS02810	HNEAP_RS02810	hypothetical protein	HNEAP_RS02810 hypothetical protein	331	284
HNEAP_RS02815	HNEAP_RS02815	hypothetical protein	HNEAP_RS02815 hypothetical protein	677	576
HNEAP_RS02825	HNEAP_RS02825	hypothetical protein	HNEAP_RS02825 hypothetical protein	670	475
HNEAP_RS02830	HNEAP_RS02830	sulfurtransferase	HNEAP_RS02830 sulfurtransferase	1141	864
HNEAP_RS02855	HNEAP_RS02855	exodeoxyribonuclease V subunit gamma	HNEAP_RS02855 exodeoxyribonuclease V subunit gamma	1412	1173
HNEAP_RS02860	HNEAP_RS02860	GGDEF domain-containing protein	HNEAP_RS02860 GGDEF domain-containing protein	1191	921
HNEAP_RS02875	HNEAP_RS02875	hypothetical protein	HNEAP_RS02875 hypothetical protein	2868	2208
HNEAP_RS02880	HNEAP_RS02880	ABC transporter ATP-binding protein	HNEAP_RS02880 ABC transporter ATP-binding protein	2986	2418
HNEAP_RS02885	HNEAP_RS02885	hypothetical protein	HNEAP_RS02885 hypothetical protein	882	689
HNEAP_RS02895	HNEAP_RS02895	MarC family protein	HNEAP_RS02895 MarC family protein	679	527
HNEAP_RS02900	HNEAP_RS02900	phosphatidylethanolamine N-methyltransferase	HNEAP_RS02900 phosphatidylethanolamine N-methyltransferase	971	820
HNEAP_RS02905	HNEAP_RS02905	biopolymer transporter ExbD	HNEAP_RS02905 biopolymer transporter ExbD	122	245
HNEAP_RS02910	HNEAP_RS02910	MotA/TolQ/ExbB proton channel family protein	HNEAP_RS02910 MotA/TolQ/ExbB proton channel family protein	540	553
HNEAP_RS02920	HNEAP_RS02920	catecholate siderophore receptor Fiu	HNEAP_RS02920 catecholate siderophore receptor Fiu	302	1553
HNEAP_RS02925	HNEAP_RS02925	Fe2+-dependent dioxygenase	HNEAP_RS02925 Fe2+-dependent dioxygenase	17	181
HNEAP_RS02935	HNEAP_RS02935	glucan biosynthesis protein D	HNEAP_RS02935 glucan biosynthesis protein D	1436	1136
HNEAP_RS02940	HNEAP_RS02940	glucans biosynthesis glucosyltransferase MdoH	HNEAP_RS02940 glucans biosynthesis glucosyltransferase MdoH	2274	1839
HNEAP_RS02945	HNEAP_RS02945	hypothetical protein	HNEAP_RS02945 hypothetical protein	458	362
HNEAP_RS02950	HNEAP_RS02950	glucan biosynthesis protein G	HNEAP_RS02950 glucan biosynthesis protein G	2477	2129
HNEAP_RS02960	HNEAP_RS02960	DUF465 domain-containing protein	HNEAP_RS02960 DUF465 domain-containing protein	184	132
HNEAP_RS03000	HNEAP_RS03000	complex I NDUFA9 subunit family protein	HNEAP_RS03000 complex I NDUFA9 subunit family protein	2112	1753
HNEAP_RS03005	HNEAP_RS03005	membrane protein	HNEAP_RS03005 membrane protein	408	292
HNEAP_RS03010	HNEAP_RS03010	membrane protein	HNEAP_RS03010 membrane protein	1292	1165
HNEAP_RS03015	HNEAP_RS03015	pyridine nucleotide-disulfide oxidoreductase	HNEAP_RS03015 pyridine nucleotide-disulfide oxidoreductase	2256	1818
HNEAP_RS03020	HNEAP_RS03020	hypothetical protein	HNEAP_RS03020 hypothetical protein	51	35
HNEAP_RS03025	HNEAP_RS03025	50S ribosomal protein L3 N(5)-glutamine methyltransferase	HNEAP_RS03025 50S ribosomal protein L3 N(5)-glutamine methyltransferase	1818	1396
HNEAP_RS03035	HNEAP_RS03035	hypothetical protein	HNEAP_RS03035 hypothetical protein	1731	1508
