locusId	sysName	desc	comb	setAS7 1-5	setAS8 5
HNEAP_RS01340	HNEAP_RS01340	TolC family protein	HNEAP_RS01340 TolC family protein	709	647
HNEAP_RS01350	HNEAP_RS01350	AcrB/AcrD/AcrF family protein	HNEAP_RS01350 AcrB/AcrD/AcrF family protein	1278	1290
HNEAP_RS01355	HNEAP_RS01355	DUF4332 domain-containing protein	HNEAP_RS01355 DUF4332 domain-containing protein	304	221
HNEAP_RS01360	HNEAP_RS01360	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS01360 type II toxin-antitoxin system RelE/ParE family toxin	101	79
HNEAP_RS01365	HNEAP_RS01365	hypothetical protein	HNEAP_RS01365 hypothetical protein	181	134
HNEAP_RS01375	HNEAP_RS01375	ATP-dependent RNA helicase HrpA	HNEAP_RS01375 ATP-dependent RNA helicase HrpA	4425	3961
HNEAP_RS01380	HNEAP_RS01380	hypothetical protein	HNEAP_RS01380 hypothetical protein	3090	2534
HNEAP_RS01385	HNEAP_RS01385	DUF3024 domain-containing protein	HNEAP_RS01385 DUF3024 domain-containing protein	125	121
HNEAP_RS01390	HNEAP_RS01390	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS01390 type II toxin-antitoxin system RelE/ParE family toxin	270	275
HNEAP_RS01395	HNEAP_RS01395	type II toxin-antitoxin system ParD family antitoxin	HNEAP_RS01395 type II toxin-antitoxin system ParD family antitoxin	129	101
HNEAP_RS01400	HNEAP_RS01400	anti-sigma-K factor RskA	HNEAP_RS01400 anti-sigma-K factor RskA	1283	1032
HNEAP_RS01405	HNEAP_RS01405	hypothetical protein	HNEAP_RS01405 hypothetical protein	1258	994
HNEAP_RS01415	HNEAP_RS01415	hypothetical protein	HNEAP_RS01415 hypothetical protein	320	223
HNEAP_RS01420	HNEAP_RS01420	DUF692 domain-containing protein	HNEAP_RS01420 DUF692 domain-containing protein	1523	1226
HNEAP_RS01430	HNEAP_RS01430	thioredoxin domain-containing protein	HNEAP_RS01430 thioredoxin domain-containing protein	2780	2301
HNEAP_RS01435	HNEAP_RS01435	fatty acid hydroxylase	HNEAP_RS01435 fatty acid hydroxylase	760	652
HNEAP_RS01440	HNEAP_RS01440	DUF4124 domain-containing protein	HNEAP_RS01440 DUF4124 domain-containing protein	562	436
HNEAP_RS01445	HNEAP_RS01445	aminoglycoside phosphotransferase	HNEAP_RS01445 aminoglycoside phosphotransferase	1489	1203
HNEAP_RS01450	HNEAP_RS01450	Zn-dependent hydrolase	HNEAP_RS01450 Zn-dependent hydrolase	1710	1392
HNEAP_RS01455	HNEAP_RS01455	pyridine nucleotide-disulfide oxidoreductase	HNEAP_RS01455 pyridine nucleotide-disulfide oxidoreductase	1762	1461
HNEAP_RS01460	HNEAP_RS01460	DNA helicase RecQ	HNEAP_RS01460 DNA helicase RecQ	2239	1874
HNEAP_RS01465	HNEAP_RS01465	hypothetical protein	HNEAP_RS01465 hypothetical protein	981	883
HNEAP_RS01470	HNEAP_RS01470	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	HNEAP_RS01470 UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	1724	1492
HNEAP_RS01475	HNEAP_RS01475	peptidase S16	HNEAP_RS01475 peptidase S16	540	438
HNEAP_RS01480	HNEAP_RS01480	thiol reductase thioredoxin	HNEAP_RS01480 thiol reductase thioredoxin	268	269
HNEAP_RS01485	HNEAP_RS01485	AEC family transporter	HNEAP_RS01485 AEC family transporter	765	642
HNEAP_RS01490	HNEAP_RS01490	FKBP-type peptidylprolyl isomerase	HNEAP_RS01490 FKBP-type peptidylprolyl isomerase	24	23
HNEAP_RS01495	HNEAP_RS01495	peptidase M61 domain-containing protein	HNEAP_RS01495 peptidase M61 domain-containing protein	458	352
HNEAP_RS01530	HNEAP_RS01530	elongation factor Tu	HNEAP_RS01530 elongation factor Tu	44	26
HNEAP_RS01735	HNEAP_RS01735	hypothetical protein	HNEAP_RS01735 hypothetical protein	195	154
HNEAP_RS01740	HNEAP_RS01740	excinuclease ABC subunit UvrB	HNEAP_RS01740 excinuclease ABC subunit UvrB	1963	1582
HNEAP_RS01750	HNEAP_RS01750	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	HNEAP_RS01750 23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	1088	945
HNEAP_RS01760	HNEAP_RS01760	recombinase RecA	HNEAP_RS01760 recombinase RecA	103	93
HNEAP_RS01765	HNEAP_RS01765	regulatory protein RecX	HNEAP_RS01765 regulatory protein RecX	520	405
HNEAP_RS01785	HNEAP_RS01785	ammonium transporter	HNEAP_RS01785 ammonium transporter	732	608
HNEAP_RS01810	HNEAP_RS01810	hypothetical protein	HNEAP_RS01810 hypothetical protein	559	480
HNEAP_RS01820	HNEAP_RS01820	hypothetical protein	HNEAP_RS01820 hypothetical protein	882	666
HNEAP_RS01825	HNEAP_RS01825	hypothetical protein	HNEAP_RS01825 hypothetical protein	87	74
HNEAP_RS01830	HNEAP_RS01830	hypothetical protein	HNEAP_RS01830 hypothetical protein	31	19
HNEAP_RS01850	HNEAP_RS01850	hypothetical protein	HNEAP_RS01850 hypothetical protein	5833	4850
HNEAP_RS01855	HNEAP_RS01855	ShlB/FhaC/HecB family hemolysin secretion/activation protein	HNEAP_RS01855 ShlB/FhaC/HecB family hemolysin secretion/activation protein	1789	1433
HNEAP_RS01860	HNEAP_RS01860	addiction module antidote protein  HigA family	HNEAP_RS01860 addiction module antidote protein  HigA family	65	69
HNEAP_RS01870	HNEAP_RS01870	hypothetical protein	HNEAP_RS01870 hypothetical protein	450	365
HNEAP_RS01875	HNEAP_RS01875	hypothetical protein	HNEAP_RS01875 hypothetical protein	354	244
HNEAP_RS01885	HNEAP_RS01885	DUF302 domain-containing protein	HNEAP_RS01885 DUF302 domain-containing protein	655	533
HNEAP_RS01890	HNEAP_RS01890	aromatic hydrocarbon degradation membrane protein	HNEAP_RS01890 aromatic hydrocarbon degradation membrane protein	922	760
HNEAP_RS01900	HNEAP_RS01900	hypothetical protein	HNEAP_RS01900 hypothetical protein	1525	1265
HNEAP_RS01905	HNEAP_RS01905	translational GTPase TypA	HNEAP_RS01905 translational GTPase TypA	15	15
HNEAP_RS01920	HNEAP_RS01920	trigger factor	HNEAP_RS01920 trigger factor	148	144
HNEAP_RS01925	HNEAP_RS01925	ATP-dependent Clp endopeptidase  proteolytic subunit ClpP	HNEAP_RS01925 ATP-dependent Clp endopeptidase  proteolytic subunit ClpP	156	125
HNEAP_RS01930	HNEAP_RS01930	ATP-dependent Clp protease ATP-binding subunit ClpX	HNEAP_RS01930 ATP-dependent Clp protease ATP-binding subunit ClpX	715	529
HNEAP_RS01935	HNEAP_RS01935	endopeptidase La	HNEAP_RS01935 endopeptidase La	97	84
HNEAP_RS01940	HNEAP_RS01940	HU family DNA-binding protein	HNEAP_RS01940 HU family DNA-binding protein	83	57
HNEAP_RS01945	HNEAP_RS01945	peptidyl-prolyl cis-trans isomerase	HNEAP_RS01945 peptidyl-prolyl cis-trans isomerase	93	76
HNEAP_RS01955	HNEAP_RS01955	ABC transporter substrate-binding protein	HNEAP_RS01955 ABC transporter substrate-binding protein	2134	1783
HNEAP_RS01960	HNEAP_RS01960	hypothetical protein	HNEAP_RS01960 hypothetical protein	1485	1284
HNEAP_RS01965	HNEAP_RS01965	FMN-binding negative transcriptional regulator	HNEAP_RS01965 FMN-binding negative transcriptional regulator	980	757
HNEAP_RS01970	HNEAP_RS01970	microcin C ABC transporter permease YejB	HNEAP_RS01970 microcin C ABC transporter permease YejB	1129	895
HNEAP_RS01975	HNEAP_RS01975	ABC transporter permease	HNEAP_RS01975 ABC transporter permease	1346	1056
HNEAP_RS01980	HNEAP_RS01980	YkgJ family cysteine cluster protein	HNEAP_RS01980 YkgJ family cysteine cluster protein	1003	905
HNEAP_RS01985	HNEAP_RS01985	ABC transporter substrate-binding protein	HNEAP_RS01985 ABC transporter substrate-binding protein	815	673
HNEAP_RS01990	HNEAP_RS01990	DUF1255 domain-containing protein	HNEAP_RS01990 DUF1255 domain-containing protein	609	495
HNEAP_RS01995	HNEAP_RS01995	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	HNEAP_RS01995 D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	236	160
HNEAP_RS02000	HNEAP_RS02000	metal-dependent phosphohydrolase	HNEAP_RS02000 metal-dependent phosphohydrolase	1279	1071
HNEAP_RS02005	HNEAP_RS02005	single-stranded-DNA-specific exonuclease RecJ	HNEAP_RS02005 single-stranded-DNA-specific exonuclease RecJ	1091	933
HNEAP_RS02010	HNEAP_RS02010	exopolyphosphatase	HNEAP_RS02010 exopolyphosphatase	2094	1632
HNEAP_RS02040	HNEAP_RS02040	thioredoxin family protein	HNEAP_RS02040 thioredoxin family protein	1800	1416
HNEAP_RS02045	HNEAP_RS02045	hypothetical protein	HNEAP_RS02045 hypothetical protein	736	638
HNEAP_RS02050	HNEAP_RS02050	IS630 family transposase	HNEAP_RS02050 IS630 family transposase	2084	1819
HNEAP_RS02070	HNEAP_RS02070	SPFH/Band 7/PHB domain protein	HNEAP_RS02070 SPFH/Band 7/PHB domain protein	1126	949
HNEAP_RS02075	HNEAP_RS02075	hypothetical protein	HNEAP_RS02075 hypothetical protein	413	324
HNEAP_RS02080	HNEAP_RS02080	NfeD family protein	HNEAP_RS02080 NfeD family protein	178	130
HNEAP_RS02090	HNEAP_RS02090	16S rRNA (uracil(1498)-N(3))-methyltransferase	HNEAP_RS02090 16S rRNA (uracil(1498)-N(3))-methyltransferase	1318	1057
HNEAP_RS02110	HNEAP_RS02110	hypothetical protein	HNEAP_RS02110 hypothetical protein	648	494
HNEAP_RS02115	HNEAP_RS02115	lipid hydroperoxide peroxidase	HNEAP_RS02115 lipid hydroperoxide peroxidase	611	503
HNEAP_RS02120	HNEAP_RS02120	fructokinase	HNEAP_RS02120 fructokinase	1183	993
HNEAP_RS02125	HNEAP_RS02125	arsenical efflux pump membrane protein ArsB	HNEAP_RS02125 arsenical efflux pump membrane protein ArsB	1410	1244
HNEAP_RS02130	HNEAP_RS02130	exodeoxyribonuclease VII large subunit	HNEAP_RS02130 exodeoxyribonuclease VII large subunit	1876	1554
HNEAP_RS02135	HNEAP_RS02135	cytoplasmic domain of flagellar protein FhlB-like protein	HNEAP_RS02135 cytoplasmic domain of flagellar protein FhlB-like protein	519	388
HNEAP_RS02140	HNEAP_RS02140	flagellar hook-length control protein FliK	HNEAP_RS02140 flagellar hook-length control protein FliK	1460	1233
HNEAP_RS02145	HNEAP_RS02145	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS02145 sigma-54-dependent Fis family transcriptional regulator	2332	1941
HNEAP_RS02150	HNEAP_RS02150	flagellar hook-basal body complex protein FliE	HNEAP_RS02150 flagellar hook-basal body complex protein FliE	278	246
HNEAP_RS02155	HNEAP_RS02155	flagellar M-ring protein FliF	HNEAP_RS02155 flagellar M-ring protein FliF	2686	2012
HNEAP_RS02160	HNEAP_RS02160	flagellar motor switch protein FliG	HNEAP_RS02160 flagellar motor switch protein FliG	1766	1506
HNEAP_RS02165	HNEAP_RS02165	flagellar assembly protein FliH	HNEAP_RS02165 flagellar assembly protein FliH	613	488
HNEAP_RS02170	HNEAP_RS02170	flagellar protein export ATPase FliI	HNEAP_RS02170 flagellar protein export ATPase FliI	1351	979
HNEAP_RS02175	HNEAP_RS02175	hypothetical protein	HNEAP_RS02175 hypothetical protein	1304	1072
HNEAP_RS02180	HNEAP_RS02180	flagellar hook-length control protein FliK	HNEAP_RS02180 flagellar hook-length control protein FliK	2248	1797
HNEAP_RS02185	HNEAP_RS02185	histone family protein nucleoid-structuring protein H-NS	HNEAP_RS02185 histone family protein nucleoid-structuring protein H-NS	37	30
HNEAP_RS02270	HNEAP_RS02270	hypothetical protein	HNEAP_RS02270 hypothetical protein	310	283
HNEAP_RS02275	HNEAP_RS02275	RES domain-containing protein	HNEAP_RS02275 RES domain-containing protein	444	342
HNEAP_RS02305	HNEAP_RS02305	sel1 repeat family protein	HNEAP_RS02305 sel1 repeat family protein	2869	2220
HNEAP_RS02310	HNEAP_RS02310	cardiolipin synthase	HNEAP_RS02310 cardiolipin synthase	937	776
HNEAP_RS02315	HNEAP_RS02315	short-chain dehydrogenase/reductase	HNEAP_RS02315 short-chain dehydrogenase/reductase	957	834
HNEAP_RS02320	HNEAP_RS02320	BAX inhibitor (BI)-1/YccA family protein	HNEAP_RS02320 BAX inhibitor (BI)-1/YccA family protein	1061	798
HNEAP_RS02325	HNEAP_RS02325	hypothetical protein	HNEAP_RS02325 hypothetical protein	294	205
HNEAP_RS02330	HNEAP_RS02330	CBS domain-containing protein	HNEAP_RS02330 CBS domain-containing protein	662	562
HNEAP_RS02335	HNEAP_RS02335	HPP family protein	HNEAP_RS02335 HPP family protein	1072	878
HNEAP_RS02340	HNEAP_RS02340	methyl-accepting chemotaxis protein	HNEAP_RS02340 methyl-accepting chemotaxis protein	2756	2363
HNEAP_RS02345	HNEAP_RS02345	IclR family transcriptional regulator	HNEAP_RS02345 IclR family transcriptional regulator	504	445
HNEAP_RS02350	HNEAP_RS02350	DUF3429 domain-containing protein	HNEAP_RS02350 DUF3429 domain-containing protein	203	147
HNEAP_RS02355	HNEAP_RS02355	DUF502 domain-containing protein	HNEAP_RS02355 DUF502 domain-containing protein	418	364
HNEAP_RS02370	HNEAP_RS02370	sodium/hydrogen exchanger	HNEAP_RS02370 sodium/hydrogen exchanger	2124	1617
HNEAP_RS02390	HNEAP_RS02390	integrase	HNEAP_RS02390 integrase	2573	2174
HNEAP_RS02400	HNEAP_RS02400	hypothetical protein	HNEAP_RS02400 hypothetical protein	916	687
HNEAP_RS02425	HNEAP_RS02425	AlpA family phage regulatory protein	HNEAP_RS02425 AlpA family phage regulatory protein	215	199
HNEAP_RS02430	HNEAP_RS02430	NAD(P)-dependent oxidoreductase	HNEAP_RS02430 NAD(P)-dependent oxidoreductase	862	723
HNEAP_RS02440	HNEAP_RS02440	ABC transporter permease	HNEAP_RS02440 ABC transporter permease	243	155
HNEAP_RS02445	HNEAP_RS02445	ABC transporter ATP-binding protein	HNEAP_RS02445 ABC transporter ATP-binding protein	47	31
HNEAP_RS02450	HNEAP_RS02450	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	HNEAP_RS02450 mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	1935	1409
HNEAP_RS02455	HNEAP_RS02455	phosphomannomutase/phosphoglucomutase	HNEAP_RS02455 phosphomannomutase/phosphoglucomutase	1366	969
HNEAP_RS02460	HNEAP_RS02460	hypothetical protein	HNEAP_RS02460 hypothetical protein	1144	804
HNEAP_RS02470	HNEAP_RS02470	GDP-mannose 4 6-dehydratase	HNEAP_RS02470 GDP-mannose 4 6-dehydratase	1132	833
HNEAP_RS02475	HNEAP_RS02475	GDP-6-deoxy-D-lyxo-4-hexulose reductase	HNEAP_RS02475 GDP-6-deoxy-D-lyxo-4-hexulose reductase	555	471
HNEAP_RS02480	HNEAP_RS02480	glycosyltransferase family 1 protein	HNEAP_RS02480 glycosyltransferase family 1 protein	717	496
HNEAP_RS02485	HNEAP_RS02485	group 1 glycosyl transferase	HNEAP_RS02485 group 1 glycosyl transferase	706	502
HNEAP_RS02490	HNEAP_RS02490	undecaprenyl-phosphate glucose phosphotransferase	HNEAP_RS02490 undecaprenyl-phosphate glucose phosphotransferase	2166	1662
HNEAP_RS02495	HNEAP_RS02495	nucleotidyltransferase family protein	HNEAP_RS02495 nucleotidyltransferase family protein	97	61
HNEAP_RS02500	HNEAP_RS02500	TolC family type I secretion outer membrane protein	HNEAP_RS02500 TolC family type I secretion outer membrane protein	187	138
HNEAP_RS02515	HNEAP_RS02515	peroxiredoxin	HNEAP_RS02515 peroxiredoxin	509	390
HNEAP_RS02525	HNEAP_RS02525	hypothetical protein	HNEAP_RS02525 hypothetical protein	885	675
HNEAP_RS02530	HNEAP_RS02530	cation transporter	HNEAP_RS02530 cation transporter	672	557
HNEAP_RS02535	HNEAP_RS02535	DUF1244 domain-containing protein	HNEAP_RS02535 DUF1244 domain-containing protein	353	295
HNEAP_RS02540	HNEAP_RS02540	BolA family transcriptional regulator	HNEAP_RS02540 BolA family transcriptional regulator	137	112
HNEAP_RS02545	HNEAP_RS02545	ribonuclease D	HNEAP_RS02545 ribonuclease D	1278	1038
HNEAP_RS02550	HNEAP_RS02550	peptidyl-prolyl cis-trans isomerase	HNEAP_RS02550 peptidyl-prolyl cis-trans isomerase	212	194
HNEAP_RS02585	HNEAP_RS02585	response regulator	HNEAP_RS02585 response regulator	557	421
HNEAP_RS02595	HNEAP_RS02595	methyl-accepting chemotaxis sensory transducer	HNEAP_RS02595 methyl-accepting chemotaxis sensory transducer	9654	6962
HNEAP_RS02600	HNEAP_RS02600	signal transduction histidine kinase	HNEAP_RS02600 signal transduction histidine kinase	23042	16719
HNEAP_RS02605	HNEAP_RS02605	hypothetical protein	HNEAP_RS02605 hypothetical protein	908	694
HNEAP_RS02610	HNEAP_RS02610	hypothetical protein	HNEAP_RS02610 hypothetical protein	1148	926
HNEAP_RS02615	HNEAP_RS02615	TonB-dependent receptor	HNEAP_RS02615 TonB-dependent receptor	2257	1751
HNEAP_RS02620	HNEAP_RS02620	ADP compounds hydrolase NudE	HNEAP_RS02620 ADP compounds hydrolase NudE	1862	1467
HNEAP_RS02625	HNEAP_RS02625	3'(2') 5'-bisphosphate nucleotidase	HNEAP_RS02625 3'(2') 5'-bisphosphate nucleotidase	1856	1566
HNEAP_RS02635	HNEAP_RS02635	MFS transporter	HNEAP_RS02635 MFS transporter	1174	952
HNEAP_RS02640	HNEAP_RS02640	YebC/PmpR family DNA-binding transcriptional regulator	HNEAP_RS02640 YebC/PmpR family DNA-binding transcriptional regulator	794	663
HNEAP_RS02645	HNEAP_RS02645	crossover junction endodeoxyribonuclease RuvC	HNEAP_RS02645 crossover junction endodeoxyribonuclease RuvC	28	20
HNEAP_RS02650	HNEAP_RS02650	Holliday junction branch migration protein RuvA	HNEAP_RS02650 Holliday junction branch migration protein RuvA	31	14
HNEAP_RS02655	HNEAP_RS02655	Holliday junction branch migration DNA helicase RuvB	HNEAP_RS02655 Holliday junction branch migration DNA helicase RuvB	13	13
HNEAP_RS02660	HNEAP_RS02660	tol-pal system-associated acyl-CoA thioesterase	HNEAP_RS02660 tol-pal system-associated acyl-CoA thioesterase	344	291
HNEAP_RS02685	HNEAP_RS02685	tol-pal system protein YbgF	HNEAP_RS02685 tol-pal system protein YbgF	829	643
HNEAP_RS02690	HNEAP_RS02690	7-carboxy-7-deazaguanine synthase QueE	HNEAP_RS02690 7-carboxy-7-deazaguanine synthase QueE	294	255
HNEAP_RS02695	HNEAP_RS02695	7-cyano-7-deazaguanine synthase QueC	HNEAP_RS02695 7-cyano-7-deazaguanine synthase QueC	461	377
HNEAP_RS02730	HNEAP_RS02730	hypothetical protein	HNEAP_RS02730 hypothetical protein	65	47
HNEAP_RS02735	HNEAP_RS02735	hypothetical protein	HNEAP_RS02735 hypothetical protein	914	639
HNEAP_RS02740	HNEAP_RS02740	cytochrome c	HNEAP_RS02740 cytochrome c	120	95
HNEAP_RS02745	HNEAP_RS02745	purine or other phosphorylase family 1	HNEAP_RS02745 purine or other phosphorylase family 1	1388	1218
HNEAP_RS02750	HNEAP_RS02750	adenine phosphoribosyltransferase	HNEAP_RS02750 adenine phosphoribosyltransferase	333	218
HNEAP_RS02755	HNEAP_RS02755	Smr protein/MutS2	HNEAP_RS02755 Smr protein/MutS2	546	448
HNEAP_RS02765	HNEAP_RS02765	protein-L-isoaspartate(D-aspartate) O-methyltransferase	HNEAP_RS02765 protein-L-isoaspartate(D-aspartate) O-methyltransferase	1300	1070
HNEAP_RS02770	HNEAP_RS02770	DedA family protein	HNEAP_RS02770 DedA family protein	119	80
HNEAP_RS02775	HNEAP_RS02775	hypothetical protein	HNEAP_RS02775 hypothetical protein	245	217
HNEAP_RS02785	HNEAP_RS02785	hypothetical protein	HNEAP_RS02785 hypothetical protein	86	63
HNEAP_RS02790	HNEAP_RS02790	zinc transporter ZntB	HNEAP_RS02790 zinc transporter ZntB	900	743
HNEAP_RS02795	HNEAP_RS02795	class I SAM-dependent methyltransferase	HNEAP_RS02795 class I SAM-dependent methyltransferase	724	573
HNEAP_RS02800	HNEAP_RS02800	Fur family transcriptional regulator	HNEAP_RS02800 Fur family transcriptional regulator	697	547
HNEAP_RS02805	HNEAP_RS02805	MBL fold metallo-hydrolase	HNEAP_RS02805 MBL fold metallo-hydrolase	461	423
HNEAP_RS02810	HNEAP_RS02810	hypothetical protein	HNEAP_RS02810 hypothetical protein	297	238
HNEAP_RS02815	HNEAP_RS02815	hypothetical protein	HNEAP_RS02815 hypothetical protein	530	473
HNEAP_RS02825	HNEAP_RS02825	hypothetical protein	HNEAP_RS02825 hypothetical protein	466	375
HNEAP_RS02830	HNEAP_RS02830	sulfurtransferase	HNEAP_RS02830 sulfurtransferase	749	647
HNEAP_RS02855	HNEAP_RS02855	exodeoxyribonuclease V subunit gamma	HNEAP_RS02855 exodeoxyribonuclease V subunit gamma	1383	1133
HNEAP_RS02860	HNEAP_RS02860	GGDEF domain-containing protein	HNEAP_RS02860 GGDEF domain-containing protein	1083	838
HNEAP_RS02875	HNEAP_RS02875	hypothetical protein	HNEAP_RS02875 hypothetical protein	2596	2007
HNEAP_RS02880	HNEAP_RS02880	ABC transporter ATP-binding protein	HNEAP_RS02880 ABC transporter ATP-binding protein	2482	2039
HNEAP_RS02885	HNEAP_RS02885	hypothetical protein	HNEAP_RS02885 hypothetical protein	839	693
HNEAP_RS02895	HNEAP_RS02895	MarC family protein	HNEAP_RS02895 MarC family protein	622	469
HNEAP_RS02900	HNEAP_RS02900	phosphatidylethanolamine N-methyltransferase	HNEAP_RS02900 phosphatidylethanolamine N-methyltransferase	927	740
HNEAP_RS02905	HNEAP_RS02905	biopolymer transporter ExbD	HNEAP_RS02905 biopolymer transporter ExbD	219	189
HNEAP_RS02910	HNEAP_RS02910	MotA/TolQ/ExbB proton channel family protein	HNEAP_RS02910 MotA/TolQ/ExbB proton channel family protein	652	482
HNEAP_RS02920	HNEAP_RS02920	catecholate siderophore receptor Fiu	HNEAP_RS02920 catecholate siderophore receptor Fiu	1827	1567
HNEAP_RS02925	HNEAP_RS02925	Fe2+-dependent dioxygenase	HNEAP_RS02925 Fe2+-dependent dioxygenase	246	211
HNEAP_RS02935	HNEAP_RS02935	glucan biosynthesis protein D	HNEAP_RS02935 glucan biosynthesis protein D	1262	1008
HNEAP_RS02940	HNEAP_RS02940	glucans biosynthesis glucosyltransferase MdoH	HNEAP_RS02940 glucans biosynthesis glucosyltransferase MdoH	2093	1690
HNEAP_RS02945	HNEAP_RS02945	hypothetical protein	HNEAP_RS02945 hypothetical protein	492	355
HNEAP_RS02950	HNEAP_RS02950	glucan biosynthesis protein G	HNEAP_RS02950 glucan biosynthesis protein G	2297	1860
HNEAP_RS02960	HNEAP_RS02960	DUF465 domain-containing protein	HNEAP_RS02960 DUF465 domain-containing protein	165	160
HNEAP_RS03000	HNEAP_RS03000	complex I NDUFA9 subunit family protein	HNEAP_RS03000 complex I NDUFA9 subunit family protein	2143	1635
